prov_id,cons_id,mp_app_id,mp_app_vote,mp_app_vote_percent,mp_app_rank,party_id,mp_app_name,mp_app_no,mp_app_party_id,party_id_ref,party_name,color,party_no,province
BKK,BKK_28,BKK_28_12,229,0.32164,12,184.0,นายไพฑูรย์ ลิขิตบรรจง,12,184.0,184.0,ปวงชนไทย,#283a96,23.0,กรุงเทพมหานคร
BKK,BKK_28,BKK_28_13,134,0.18821,13,258.0,นายพรเทพ ประเสริฐสุรกุล,13,258.0,258.0,เพื่อบ้านเมือง,#ffff00,56.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_3,42268,47.60232,1,129.0,นางสาวทิสรัตน์ เลาหพล,3,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_4,15968,17.9832,2,34.0,นายกฤชนนท์ อัยยปัญญา,4,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_5,12089,13.61466,3,63.0,นางสาวธัณยาการย์ เตชะพัฒน์สิริ,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_8,8272,9.31594,4,1.0,นางสาวศิริขวัญ นิลกรรณ์,8,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_9,3198,3.60159,5,229.0,นายณรงค์ชัย ธารณา,9,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_6,2061,2.3211,6,173.0,นายธรรมราช อาษาสุวรรณ,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_7,1615,1.81882,7,227.0,นายพีร์ โรจนดารา,7,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_11,827,0.93137,8,217.0,นายธนาวุฒิ รัศมีฉาย,11,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_1,506,0.56986,9,218.0,นางสาวอรพรรณ วัจนะเสถียรกุล,1,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_14,482,0.54283,10,133.0,นายฐานวัฒน์ สถิตโอฬารโรจน์,14,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_10,338,0.38066,11,91.0,นายธนิสสร กาสาวพานิชย์,10,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_2,332,0.3739,12,241.0,นายยุทธนา โตอาจ,2,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_15,286,0.32209,13,184.0,นายธนพล ศรีสุด,15,184.0,184.0,ปวงชนไทย,#283a96,23.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_12,268,0.30182,14,109.0,นางสาวอรญา อุษณะอำไพพงษ์,12,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_13,154,0.17344,15,211.0,นายกิตติศักดิ์โยธิน ธรรมวัตร,13,211.0,211.0,วิชชั่นใหม่,#fb0102,24.0,กรุงเทพมหานคร
BKK,BKK_29,BKK_29_16,130,0.14641,16,192.0,นายพัฒนภาส ลิ่วมโนคุณ,16,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_15,44737,49.82237,1,129.0,นายธัญธร ธนินวัฒนาธร,15,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_10,13620,15.16822,2,34.0,นางสาวอรชพร คงวุฒิปัญญา,10,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_2,11265,12.54552,3,63.0,นายอำพล ขำวิลัย,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_12,7779,8.66326,4,1.0,นายคณพล พงศ์พิทยา,12,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_4,2462,2.74186,5,229.0,นายกวิน ชาตะวนิช,4,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_9,2256,2.51245,6,133.0,นายปภพพล เติมธีรกิจ,9,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_18,1226,1.36536,7,173.0,นายวรพงษ์ วณิชอุชโชติ,18,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_11,1212,1.34977,8,145.0,นายธนูชยานันท์ ปั้นบริสุทธิ์,11,145.0,145.0,เสรีรวมไทย,#b49e31,12.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_5,1059,1.17938,9,227.0,นางสาวพิชชาภา ทองดียิ่ง,5,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_17,674,0.75062,10,234.0,นายอภิชาติ สุริโย,17,234.0,234.0,ไทยภักดี,#CBBA01,29.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_6,618,0.68825,11,203.0,นางสาวศรัณย์รัชต์ อัศววงศ์ธาดา,6,203.0,203.0,เป็นธรรม,#b5a89b,45.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_3,465,0.51786,12,184.0,นายกิตติพัทธ์ เตชะพกาพงษ์,3,184.0,184.0,ปวงชนไทย,#283a96,23.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_1,462,0.51452,13,218.0,นายเอกรัฐ อิทธิไกวัล,1,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_16,415,0.46217,14,109.0,ว่าที่ร้อยตรีทรงธรรม ทรงศิริเดชบดี,16,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_7,402,0.4477,15,217.0,นางสาวภูชิตา แก้วมโนรมย์,7,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_14,388,0.4321,16,192.0,นายรัชชานนท์ พูนรัตน์,14,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_13,336,0.37419,17,91.0,นางสาวชมกมล วงศ์ชุติโรจน์,13,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_8,283,0.31517,18,241.0,นายไพบูลย์ เกิดโสภา,8,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_30,BKK_30_19,134,0.14923,19,258.0,นายวงศ์ปกรณ์ เกษมพงศ์จรัส,19,258.0,258.0,เพื่อบ้านเมือง,#ffff00,56.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_12,42717,45.62758,1,129.0,นายอนุสรณ์ ธรรมใจ,12,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_2,14350,15.32776,2,63.0,นายธนพล ชื่นพาณิชยกุล,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_6,13443,14.35896,3,34.0,นายประเวช แสวงสุข,6,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_13,12410,13.25557,4,1.0,พันตำรวจเอกทศพล โชติคุตร์,13,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_9,2765,2.9534,5,173.0,พันโทสาธิต หงษ์ทอง,9,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_8,1820,1.94401,6,229.0,นายสรวิศ วัฒนะโชติ,8,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_11,1098,1.17281,7,227.0,พลตรีเกียรติคุณ ขำศิริ,11,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_7,936,0.99978,8,178.0,นายสุพิศาล ภักดีนฤนาถ,7,178.0,178.0,ไทยธรรม,#ec5c2c,40.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_3,692,0.73915,9,133.0,นางสาวฐาปนี โปร่งรัศมี,3,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_5,651,0.69536,10,217.0,นายวันปิติ สิงหโกวินท์,5,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_1,586,0.62593,11,170.0,นายอำนาจ ภิญโญรัตนโยธี,1,170.0,170.0,ทางเลือกใหม่,#026aec,10.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_14,539,0.57573,12,241.0,นายชูชาติ ยิ้มงาม,14,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_10,468,0.49989,13,218.0,พันตำรวจโทหญิงรักตาภา วงษ์ยอด,10,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_16,416,0.44434,14,211.0,นายเจษฎา แย้มสวย,16,211.0,211.0,วิชชั่นใหม่,#fb0102,24.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_4,365,0.38987,15,237.0,พลตำรวจโทอัตชัย ดวงอัมพร,4,237.0,237.0,ไทยชนะ,#ceb88a,17.0,กรุงเทพมหานคร
BKK,BKK_31,BKK_31_15,365,0.38987,15,91.0,นายศิรเมศร์ สุขกุลวรเศรษฐ์,15,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_15,36963,46.17258,1,129.0,นางสาวปวิตรา จิตตกิจ,15,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_1,12436,15.53451,2,63.0,นางสาวศุภิกา พัฒน์ธนันภู,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_14,10940,13.66578,3,1.0,นายวิสวัส ทองธีรภาพ,14,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_2,9480,11.84201,4,34.0,นางสาวเสาวณีย์ คงวุฒิปัญญา,2,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_9,2847,3.55635,5,229.0,นางสาวกัญญาวีร์ จารุสัมพันธ์กนก,9,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_3,1363,1.7026,6,173.0,นายวงศธร โชคภัทรชัยกิจ,3,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_7,852,1.06428,7,227.0,นายแทนรัก ศาตะมาน,7,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_6,829,1.03555,8,217.0,นางสาววาสนา ชาหอม,6,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_4,729,0.91064,9,145.0,นายธิติพัทธ์ นรวิทย์โชติกุล,4,145.0,145.0,เสรีรวมไทย,#b49e31,12.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_8,672,0.83943,10,133.0,นางสาวไปรพร แสงจันทร์,8,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_11,659,0.82319,11,218.0,นายปารเมศ เอี่ยมศิลา,11,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_12,531,0.6633,12,91.0,นายอนุรักษ์ ปวงคำ,12,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_16,526,0.65706,13,258.0,นายภูรินันท์ พุทธมา,16,258.0,258.0,เพื่อบ้านเมือง,#ffff00,56.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_5,479,0.59835,14,241.0,นางสาวขวัญญดาภรณ์ เชี่ยววิทย์,5,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_10,417,0.5209,15,170.0,นายวิละ อุดม,10,170.0,170.0,ทางเลือกใหม่,#026aec,10.0,กรุงเทพมหานคร
BKK,BKK_32,BKK_32_13,331,0.41347,16,192.0,นางสาวนิธิสนี กลิ่นพันธหิรัญ,13,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_11,39831,47.70522,1,129.0,นายเท่าพิภพ ลิ้มจิตรกร,11,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_8,14177,16.97966,2,1.0,นายเจตน์สฤษฎิ์ เลิศธนสาร,8,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_10,13293,15.9209,3,63.0,นายอรรทิตย์ฌาณ คูหาเรืองรอง,10,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_1,6624,7.9335,4,34.0,นายสุไพรพล เพ็ญแข,1,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_13,2261,2.70798,5,229.0,นายธนกร คงอุดม,13,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_6,2017,2.41574,6,173.0,นายมานัส อรุณวิราม,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_2,1409,1.68755,7,133.0,นางสาวบุณณดา สุปิยพันธุ์,2,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_9,1357,1.62527,8,218.0,นายกฤษณ์ สุริยผล,9,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_3,627,0.75095,9,227.0,นายอมรเทพ หวังแก้ว,3,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_12,566,0.67789,10,145.0,นายอนันตเดช ธนวิภารัตน์,12,145.0,145.0,เสรีรวมไทย,#b49e31,12.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_7,526,0.62999,11,211.0,นายธราธรณ์ อรสุขศรี,7,211.0,211.0,วิชชั่นใหม่,#fb0102,24.0,กรุงเทพมหานคร
BKK,BKK_33,BKK_33_4,372,0.44554,12,217.0,นายสุริยะ เรืองพุ่ม,4,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
